3.340000000000000000e+02	3.600123800680904429e-01
6.000000000000000000e+02	6.047818012999071069e-01
6.000000000000000000e+02	5.563138347260909722e-01
1.860000000000000000e+02	6.390745899102445726e-01
6.000000000000000000e+02	7.544413494274218035e-01
6.000000000000000000e+02	8.588672237697306810e-01
2.490000000000000000e+02	6.092695759826679547e-01
2.490000000000000000e+02	6.314917982048902090e-01
3.340000000000000000e+02	7.395543175487465648e-01
