5.052924791086350620e-01	4.985453419993809976e-01	5.397709687403280387e-01	5.057412565769111579e-01	4.900495202723614829e-01	5.435623645930052206e-01	5.571494893221912159e-01	7.003095017022593627e-01	7.470906839987619952e-01	7.745434849891674745e-01	7.752862890745899627e-01	7.783658310120706858e-01	7.698700092850510046e-01	7.608016094088517756e-01	7.539306716186938706e-01
5.728412256267410019e-01	5.647168059424326758e-01	6.621479418136799744e-01	7.337202104611574294e-01	7.839987619931909624e-01	8.459455277004023221e-01	8.622253172392447818e-01	8.605075827917054720e-01	8.581398947694212076e-01	9.026617146394304569e-01	9.008666047663261844e-01	8.985453419993809643e-01	8.953265242958836634e-01	8.492262457443515711e-01	8.493190962550294376e-01
2.566542865985763089e-01	3.003559269575982738e-01	3.589445991952955883e-01	3.872175796966883521e-01	4.419374806561436331e-01	5.112503868771277604e-01	6.073506654286598971e-01	7.034199938099660043e-01	6.934076137418756502e-01	6.880068090374498180e-01	6.595636025998142804e-01	6.546270504487775588e-01	7.005880532342927403e-01	7.045032497678738181e-01	6.864128752708140713e-01
3.581863200247601409e-01	3.103837821108015871e-01	3.548282265552460402e-01	4.586815227483751478e-01	5.092541008975548511e-01	5.479108635097492686e-01	5.049210770659238179e-01	5.727638502011761501e-01	6.309037449705973133e-01	7.268802228412256650e-01	7.226555246053852910e-01	7.876199319096255369e-01	7.790467347570411150e-01	7.650882079851439865e-01	7.608170844939646793e-01
3.855307954193747944e-01	3.005725781491798143e-01	4.713401423707830329e-01	4.616063138347260564e-01	4.722686474775610876e-01	5.198235840297120713e-01	4.958836273599505073e-01	6.135561745589600546e-01	6.491333952336737489e-01	6.323274528009903417e-01	6.234447539461467347e-01	5.968121324667285954e-01	6.374961312287217297e-01	6.099659548127515096e-01	5.993190962550293266e-01
4.760909935004642990e-01	5.310894459919529575e-01	5.422779325286288810e-01	5.136645001547508471e-01	4.990250696378829565e-01	5.330083565459610151e-01	5.076601671309191044e-01	5.902197462086041790e-01	5.896471680594242981e-01	5.918601052305787480e-01	6.099195295574126874e-01	5.906375735066543564e-01	5.896935933147633424e-01	5.925564840606624140e-01	5.690343546889508053e-01
4.037449705973382152e-01	4.499845249148870518e-01	6.691272051996285386e-01	7.428350355926958137e-01	7.365057257814918712e-01	7.712937171154441440e-01	8.152893840916124457e-01	7.298823893531414253e-01	7.025688641287527458e-01	7.815846487155677647e-01	7.836892602909315553e-01	7.954812751470132781e-01	7.596719281956050285e-01	7.597183534509439617e-01	7.546270504487775366e-01
3.556638811513463394e-01	4.602754565150107835e-01	4.526462395543175421e-01	4.666976168368925371e-01	4.182296502630764579e-01	4.537759207675642337e-01	4.905447229959766231e-01	4.821572268647477677e-01	5.087124729186009997e-01	5.986846177653978307e-01	6.099195295574125764e-01	6.254100897554937255e-01	6.159238625812440970e-01	5.935004642525534280e-01	5.646239554317549203e-01
4.636799752398638175e-01	4.303930671618693138e-01	5.810739709068399872e-01	7.154286598576292677e-01	7.543949241720829813e-01	7.258588672237697992e-01	7.775456515010832348e-01	7.039770968740328705e-01	7.134633240482822769e-01	7.354534199938099759e-01	7.544877746827606257e-01	7.533735685546270044e-01	7.173166202414114068e-01	7.045961002785515737e-01	7.176570721138966213e-01
3.538687712782420114e-01	3.008666047663262066e-01	3.468430826369545139e-01	2.983441658929124052e-01	3.846177653977096433e-01	3.973228102754565172e-01	5.431135871247291247e-01	6.014856081708449542e-01	7.122098421541317448e-01	6.793098112039615000e-01	6.605075827917054054e-01	6.331631073970906964e-01	6.902971216341690086e-01	7.123026926648095003e-01	7.002476013618075257e-01
4.844939647168060026e-01	4.288300835654596521e-01	5.568399876199319198e-01	6.969514082327452620e-01	7.683998761993191540e-01	7.492417208294646080e-01	7.876508820798514554e-01	8.347570411637265098e-01	8.688177034973691981e-01	9.102909316001238649e-01	9.041008975549365001e-01	9.090529247910863475e-01	9.058805323429278689e-01	8.681213246672856432e-01	8.662178891983904894e-01
4.756422160321882031e-01	5.165738161559888519e-01	4.829619312906221484e-01	6.285360569483132709e-01	5.904363974001857196e-01	6.014856081708449542e-01	5.179510987310429471e-01	6.808882698854843429e-01	6.719281956050758842e-01	7.118384401114206117e-01	6.796193129062211291e-01	6.326214794181368450e-01	6.170071185391519109e-01	6.253791395852676960e-01	6.244042092231506524e-01
5.363819251005880195e-01	4.925100588053233919e-01	5.159238625812442303e-01	5.855926957598267535e-01	5.497988238935314076e-01	5.250696378830083111e-01	5.872485298669143372e-01	6.803621169916436173e-01	7.572732900030950676e-01	7.689879294336119386e-01	7.603218817703497612e-01	7.744506344784896079e-01	7.569637883008355494e-01	7.591922005571031251e-01	7.398792943361188756e-01
3.843082636954503473e-01	2.848963169297431541e-01	3.187712782420303315e-01	3.743732590529248450e-01	4.565614360878984535e-01	5.536675951717733302e-01	4.561126586196223576e-01	4.943051686784277754e-01	5.129990714948932107e-01	6.311203961621788538e-01	6.475394614670381133e-01	6.850201176106468504e-01	6.859795728876509902e-01	6.738935314144228750e-01	6.683998761993190652e-01
2.608635097493036126e-01	2.264933457134014061e-01	1.203961621788917843e-02	1.804549675023212618e-01	2.059424326833797503e-01	2.265552460538532986e-01	2.190034045187248535e-01	1.328536056948313449e-01	3.748065614360879261e-02	2.099814298978644189e-01	2.576911173011451339e-01	2.953884246363355226e-01	2.836583101207056923e-01	4.155524605385329528e-01	4.404828226555246307e-01
4.879758588672238329e-01	4.611575363664499605e-01	4.866604766326214637e-01	4.934849891674404354e-01	5.028628907458990716e-01	5.130764469204580625e-01	5.005571030640668662e-01	5.076601671309192154e-01	5.527545651501083457e-01	5.368616527390901449e-01	5.475394614670380244e-01	5.607397090683999830e-01	5.355307954193747610e-01	5.405756731662023640e-01	5.482203652120086756e-01
4.848963169297431097e-01	4.790931600123800038e-01	4.479418136799753203e-01	4.655524605385329417e-01	4.768956979263386797e-01	5.020736614051377611e-01	5.186320024760137093e-01	4.969668833178582656e-01	5.003249767873723108e-01	5.672701949860724513e-01	5.819560507582791642e-01	5.715877437325905808e-01	5.721757969668832544e-01	5.650572578149180014e-01	5.712318167749922404e-01
4.663416898792943632e-01	3.652429588362736679e-01	4.545806251934385589e-01	6.827298050139275487e-01	7.514546580006189469e-01	7.306716186939027358e-01	7.713091922005570478e-01	7.504178272980501774e-01	8.344630145465800064e-01	8.684308263695450503e-01	8.895697926338596018e-01	8.972609099350046247e-01	9.064685855772206535e-01	8.810430207366140021e-01	8.717579696688332325e-01
4.508356545961003103e-01	3.962240792324357441e-01	5.069792633859486752e-01	6.778861033735685826e-01	7.573506654286599193e-01	6.946456205509130566e-01	7.564995357474465498e-01	6.792479108635098850e-01	6.915041782729804964e-01	7.857164964407303831e-01	7.989631692974311639e-01	7.752553389043639331e-01	7.590374497059734216e-01	7.487155679356236604e-01	7.494274218508201191e-01
5.337666357164964070e-01	5.171154441349428144e-01	4.924791086350975289e-01	5.679046734757040582e-01	5.658310120705664081e-01	5.362735995047973603e-01	5.751470133085732073e-01	6.484679665738161125e-01	7.230114515629835203e-01	7.886722376973074322e-01	7.656298359640977269e-01	7.945218198700092493e-01	7.711699164345404700e-01	7.611420612813371012e-01	7.410399257195915412e-01
3.688022284122562944e-01	2.857938718662952349e-01	2.894459919529557279e-01	2.842154131847725029e-01	3.470597338285361100e-01	3.478025379139585427e-01	4.705044877746827336e-01	4.676106468585576881e-01	5.147477561126585499e-01	5.522438873413804128e-01	5.105385329619313017e-01	5.367378520581863599e-01	5.652893840916125567e-01	5.981429897864438683e-01	5.949396471680594711e-01
3.936087898483441316e-01	3.321881770349737195e-01	3.312751470133085685e-01	3.515629835964098060e-01	4.703961621788920189e-01	5.659238625812442747e-01	4.778087279480037752e-01	5.185391519653358428e-01	4.690343546889508275e-01	6.671618693902816588e-01	6.780563293098111899e-01	6.818632002476012754e-01	7.031259671928196120e-01	6.859331476323120569e-01	6.997523986381924965e-01
3.163881151346332743e-01	2.844011142061281250e-01	1.284432064376352448e-02	4.459919529557412193e-02	4.156143608789848454e-01	4.135561745589600990e-01	3.310430207366140687e-01	1.249613122872175602e-01	5.475085112968121337e-02	2.735530795419375272e-01	3.213401423707830107e-01	4.012380068090374285e-01	4.982822655524605793e-01	4.962859795728876700e-01	5.821881770349737195e-01
5.202104611575364412e-01	4.970597338285359656e-01	5.091148251315382733e-01	5.923088826988547329e-01	5.967966573816155806e-01	5.989167440420922750e-01	4.392602909316001281e-01	6.664654905601981039e-01	6.704271123491178930e-01	6.745125348189414671e-01	6.422934076137418735e-01	6.048901268956978772e-01	6.131383472609098773e-01	6.297740637573506772e-01	6.254255648406066292e-01
5.128597957288765219e-01	4.978644382544104019e-01	4.383317858248220733e-01	5.027700402352213160e-01	4.467657072113896954e-01	4.607551841535128534e-01	4.805478180129991173e-01	5.863664500154750492e-01	5.655834107087588380e-01	6.398483441658928683e-01	5.970906839987619730e-01	5.403590219746208234e-01	5.615598885793871009e-01	5.694367069018879679e-01	5.611884865366759678e-01
