3.340000000000000000e+02	8.756948671130047046e-01
3.340000000000000000e+02	9.045085638283434371e-01
3.340000000000000000e+02	8.719301038888668254e-01
2.490000000000000000e+02	8.769109119662624741e-01
3.340000000000000000e+02	8.664543419463727192e-01
3.340000000000000000e+02	8.677706093189965220e-01
1.000000000000000000e+01	0.000000000000000000e+00
1.000000000000000000e+01	0.000000000000000000e+00
1.000000000000000000e+01	0.000000000000000000e+00
