5.967850750378631552e-01	5.882555417871402348e-01	6.282734407269723320e-01	6.905479829271651271e-01	7.484923585295333304e-01	7.721533801459452562e-01	7.955596860801321668e-01	8.183119922896874288e-01	8.289962825278809344e-01	8.602850061957869610e-01	8.491050530083987802e-01	8.591422277295883703e-01	8.619647528569461814e-01	8.587360594795538926e-01	8.390885309100921674e-01
6.092430403503283909e-01	6.058023146700031170e-01	6.259988056985241744e-01	6.865527340973071047e-01	7.069767111212216237e-01	7.285025734353229865e-01	7.729689765973782878e-01	8.010137344669718829e-01	8.248500014217874376e-01	8.603591435152273537e-01	8.678732903005659249e-01	8.734538061250605168e-01	8.775983166036340766e-01	8.697429408252055349e-01	8.466460033554183973e-01
5.704079635377345969e-01	5.508346615216843656e-01	6.015714565332885844e-01	6.924754634678298437e-01	7.262953331655620515e-01	7.393465313312640452e-01	7.822749769314656376e-01	8.021488689427620500e-01	8.260282974023431812e-01	8.731859743310124156e-01	8.733607359561558203e-01	8.814487039677879610e-01	8.842378995050751422e-01	8.765134356737410704e-01	8.497609260968039813e-01
5.601076897189971593e-01	5.609826686858488953e-01	6.140669695440013065e-01	7.063974423691737892e-01	7.295574625609961839e-01	7.558606764260474842e-01	7.695843849907453293e-01	7.928251724718156090e-01	8.200975938078410854e-01	8.692983341746592929e-01	8.770923775870772543e-01	8.760760558640416917e-01	8.700185091704525364e-01	8.636311627124348966e-01	8.473902069661786163e-01
6.339224691763033492e-01	6.207045025834495577e-01	6.422537521528746129e-01	7.142144399792229592e-01	7.251496760436315636e-01	7.486330954919488967e-01	7.727794636266709372e-01	8.060020776948523258e-01	8.244826266437026430e-01	8.533584843762814787e-01	8.606919270619753926e-01	8.621271767954291620e-01	8.682987506492796381e-01	8.564613576095574388e-01	8.335930451898631022e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.280737987057689597e-01	6.260016522098306169e-01	6.688833815227867019e-01	6.995181054660608577e-01	7.274197989811372889e-01	7.567671760980311246e-01	7.735646427096241062e-01	8.026297673137822164e-01	8.202808756712101079e-01	8.510670521822937262e-01	8.567465234751480141e-01	8.638923309927026839e-01	8.733718848960484449e-01	8.624122263527467247e-01	8.355225113589426211e-01
5.755941128814474617e-01	5.811099108830677373e-01	6.000810153929245772e-01	6.768093437753173180e-01	7.137793680799351392e-01	7.450783148798271194e-01	7.596003240615718521e-01	7.785579260059412032e-01	8.117337294085877897e-01	8.497704563867134464e-01	8.536862003780718577e-01	8.576019443694301581e-01	8.627936807993519253e-01	8.538414798811773121e-01	8.373008371590602295e-01
6.084300507809546898e-01	5.861867557223058300e-01	6.330852694001800618e-01	7.099369876380328126e-01	7.318504469960900316e-01	7.529255739484770338e-01	7.919767465831082376e-01	8.099253059569700985e-01	8.347042129639172803e-01	8.612491152844489184e-01	8.685192438516563529e-01	8.753839493702199048e-01	8.668082211548372440e-01	8.672480020889594687e-01	8.376933490005291638e-01
5.791138362511445425e-01	5.843922536969731185e-01	6.392572760314069180e-01	6.963973587104291818e-01	7.393738035124712837e-01	7.612435146907858829e-01	7.768013206447853536e-01	7.945440168687400995e-01	8.212967843964152914e-01	8.675817773215326323e-01	8.681366700885054799e-01	8.668673528840552533e-01	8.695447104846989461e-01	8.624628915462086987e-01	8.366395694032128239e-01
5.557140536837867906e-01	5.806421998912483229e-01	6.312329192765894215e-01	7.088985713983064763e-01	7.318917850106279044e-01	7.648633189037264968e-01	7.994166955023409571e-01	8.153057405354255938e-01	8.215695551773570804e-01	8.595337801097403529e-01	8.691237015119308573e-01	8.683398419569654525e-01	8.629093194545467416e-01	8.651620329503486584e-01	8.527403306333727340e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.833151565385565895e-01	5.706931902456048311e-01	6.229332984338873391e-01	7.213061117654756549e-01	7.471317017842341590e-01	7.740042751821315514e-01	8.215256874463784387e-01	8.378775320275124727e-01	8.463188355218194125e-01	8.778010440750919630e-01	8.823088891797176148e-01	8.838939056842473052e-01	8.777428783318064198e-01	8.652517849612471057e-01	8.465805813666041901e-01
6.092802566821655663e-01	5.914090328194251400e-01	6.606574761399788276e-01	7.061750550615872868e-01	7.181254588465617594e-01	7.411017755662505646e-01	7.634866900508470167e-01	7.767830437501699326e-01	7.897870951953666063e-01	8.312464311934089078e-01	8.393833102210620511e-01	8.477649074149602448e-01	8.461674416075263272e-01	8.515648367186012813e-01	8.126886369198139670e-01
6.306751450710588180e-01	5.962611626533236286e-01	6.424962646374091646e-01	6.913513325688869227e-01	7.091003856979045672e-01	7.407276138851245362e-01	7.606449146947427131e-01	7.907571493102608651e-01	8.044824351089335801e-01	8.528996837972131484e-01	8.553598109732791777e-01	8.677855380659508233e-01	8.688488133708607286e-01	8.672573751693943844e-01	8.331422217589214974e-01
6.028008212412950817e-01	6.092028965402436214e-01	6.486904530699442173e-01	7.185306439530559919e-01	7.274366728629692025e-01	7.626376827678050807e-01	7.910273839580500566e-01	8.109341619731986750e-01	8.160807923868712566e-01	8.629622950364842504e-01	8.723677274366727907e-01	8.639333573786864839e-01	8.711053463918098094e-01	8.636212301972644445e-01	8.464958521765667543e-01
5.812685055321802352e-01	5.918924595673178413e-01	6.430608912467561389e-01	7.236349099877363855e-01	7.434260896667140850e-01	7.616589087410479131e-01	7.883272015231279628e-01	8.137894587068317254e-01	8.382353937570717894e-01	8.710897005914993718e-01	8.736034040015989710e-01	8.797216632450487461e-01	8.806837815313940387e-01	8.709338645310351623e-01	8.492319992411462293e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.887436159346270959e-01	5.936397684712291234e-01	6.299829758256725309e-01	7.011372148450800701e-01	7.396595165134489669e-01	7.602042900919305790e-01	7.915900578821927214e-01	8.314742934967653820e-01	8.522233571671773422e-01	8.834184542049711153e-01	8.888593803200545151e-01	8.864078992168878957e-01	8.936261491317670780e-01	8.905890364317330388e-01	8.742866870956758074e-01
6.060269333544989756e-01	5.903246289388046630e-01	6.031100351879778998e-01	6.851800407439744278e-01	7.133701087387889217e-01	7.359512659734899209e-01	7.574410667513294948e-01	7.788250390242611454e-01	8.094491626319548772e-01	8.518004074397439451e-01	8.496639944969177627e-01	8.582294891128925407e-01	8.640434426012646441e-01	8.515159933328042552e-01	8.339881472074504032e-01
5.690380123168401472e-01	5.606144262759255037e-01	6.329864797904721785e-01	7.205209881786649451e-01	7.413463580377998019e-01	7.798117080767326126e-01	7.968287676081261539e-01	8.281305301904154925e-01	8.501451121965032387e-01	8.820981100021235699e-01	8.817441778155304943e-01	8.839668719473349201e-01	8.739081192043605117e-01	8.729029517944361105e-01	8.586748778933955828e-01
6.173790454396861360e-01	6.120327993897787255e-01	6.524803857469760882e-01	7.014615342704587642e-01	7.454710144927536586e-01	7.663384003486979346e-01	7.822136863898877523e-01	7.985248447204968958e-01	8.136305437506811122e-01	8.500667429443173884e-01	8.622507355344883884e-01	8.635719734117902613e-01	8.641031927645200783e-01	8.672292143401982845e-01	8.428067451236787022e-01
5.908520370173386826e-01	5.749530191823565284e-01	6.366911321490621445e-01	6.937914406268836931e-01	7.058681700528312009e-01	7.291706556040137288e-01	7.536999609970571612e-01	7.624720774385702615e-01	8.070488955075701965e-01	8.376342942240186940e-01	8.440095025351911362e-01	8.461511186753183367e-01	8.424281104847001211e-01	8.445839095131724150e-01	8.088075736623763223e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.162071403322728624e-01	6.149971449547271263e-01	6.756600592761781154e-01	7.248688038719852678e-01	7.630584332599179564e-01	7.863270522337330037e-01	8.063259645974386602e-01	8.301927835331863736e-01	8.354474263806183076e-01	8.801492780814095251e-01	8.749014329608177931e-01	8.836161187698834407e-01	8.837044892188051781e-01	8.744187943551675612e-01	8.381937080240368099e-01
5.815676685163041482e-01	5.658882962286205798e-01	6.169436644318746499e-01	6.692418277821815531e-01	7.077214526595816402e-01	7.352577624313103577e-01	7.727834580607020332e-01	7.959263190423087053e-01	8.133657579706834451e-01	8.445901463139366960e-01	8.511400126294857982e-01	8.555939217240592365e-01	8.571524540165793571e-01	8.499173709172500590e-01	8.173292668180414111e-01
