5.936750911933298402e-01	5.796964564877540305e-01	6.312532569046378494e-01	6.795726941115163289e-01	7.236907243355914510e-01	7.352853048462741903e-01	7.536737884314747005e-01	7.830250130276186216e-01	8.053478374153203445e-01	8.343408025013028251e-01	8.396690984887962284e-01	8.401836894215737317e-01	8.474596143824908445e-01	8.500977071391350171e-01	8.396039603960395725e-01
6.003308128544423417e-01	5.855995139076424216e-01	6.360653524169592732e-01	7.036051849851471252e-01	7.304617877396705206e-01	7.661490683229813525e-01	7.957399405887117805e-01	8.251957871995678762e-01	8.471982176613557236e-01	8.736227383202809227e-01	8.695922225222793012e-01	8.752295436132864204e-01	8.731568998109641155e-01	8.583445854712394851e-01	8.421280043208209110e-01
6.428462681697900694e-01	6.143400877224780565e-01	6.732373944249103737e-01	7.498314423460326061e-01	7.848914343712617425e-01	7.944104107006924043e-01	8.071700438612391393e-01	8.241708050893538084e-01	8.540761953093849446e-01	8.764345525066155052e-01	8.824156305506216658e-01	8.830971109580599832e-01	8.833218544966832120e-01	8.754848298111429505e-01	8.423677819262695987e-01
5.679139784946236613e-01	5.638853046594981544e-01	6.085232974910393944e-01	6.968028673835126030e-01	7.301935483870968246e-01	7.499713261648746077e-01	7.798996415770609314e-01	8.065161290322581111e-01	8.286523297491039663e-01	8.700215053763442619e-01	8.677132616487455152e-01	8.702293906810035784e-01	8.723727598566308750e-01	8.718279569892473102e-01	8.507168458781361187e-01
5.649189570119803605e-01	5.537350246652572583e-01	6.265468639887245006e-01	6.979633544749823670e-01	7.149330514446794460e-01	7.217899929527836766e-01	7.481606765327695197e-01	7.803594080338265293e-01	8.111909795630726228e-01	8.456025369978859008e-01	8.505708245243127630e-01	8.617688513037350395e-01	8.620718816067654000e-01	8.606483439041580086e-01	8.383720930232557711e-01
5.884630950221192425e-01	5.834670723027757244e-01	6.436007647543157129e-01	7.137474357006293735e-01	7.334593968488772875e-01	7.513571598029501475e-01	7.883388922226718387e-01	8.055109758990748325e-01	8.268068716245446925e-01	8.667192318963953257e-01	8.693847077047601735e-01	8.659447088211897903e-01	8.644514841536764527e-01	8.566364765479995702e-01	8.241274404454554947e-01
6.111275587886990657e-01	5.943509276490159809e-01	6.238651102464332077e-01	7.012843286527942199e-01	7.169683640669937130e-01	7.495911577285288008e-01	7.698711441944398048e-01	8.052078046579822512e-01	8.277082275982632353e-01	8.602534822083121036e-01	8.708058422150791733e-01	8.823027688490385767e-01	8.916849940788360573e-01	8.874626402751930598e-01	8.505611007725708550e-01
5.898390097888521755e-01	5.850120001078661369e-01	6.484103227894184585e-01	7.104738020117036257e-01	7.372650540679017706e-01	7.641169808267939123e-01	7.918116117897691097e-01	8.097578405199148399e-01	8.236456058031980110e-01	8.511784375589892537e-01	8.560391554081385745e-01	8.572593910956503027e-01	8.662796968961518074e-01	8.593088477199795072e-01	8.442682630855108394e-01
5.941014799154333836e-01	5.769626497533473231e-01	6.362015503875968481e-01	7.106342494714588121e-01	7.290768146582100595e-01	7.484778012684989434e-01	7.769485553206483264e-01	7.881888653981676818e-01	8.118393234672303116e-01	8.596899224806202611e-01	8.551303735024664565e-01	8.552783650458068987e-01	8.539957716701902513e-01	8.520930232558140416e-01	8.429386892177591628e-01
6.369706662292572430e-01	6.196383170671696528e-01	6.391987205773803637e-01	7.071953853303807325e-01	7.341029005713660682e-01	7.550780502474097045e-01	7.772082342327564231e-01	8.112783290959292293e-01	8.275239891741164033e-01	8.713332786571530431e-01	8.761926241832744822e-01	8.769854287979441665e-01	8.700073812843434062e-01	8.655991142458787646e-01	8.391153394023893597e-01
