7.700000000000000000e+01	6.968895078922934250e-01
7.700000000000000000e+01	8.352058186320024946e-01
3.700000000000000000e+01	5.584029712163416370e-01
5.700000000000000000e+01	4.872330547818013446e-01
7.700000000000000000e+01	1.410554008047044117e-01
5.700000000000000000e+01	4.235685546270504531e-01
5.700000000000000000e+01	5.041937480656144555e-01
4.900000000000000000e+01	5.156143608789848232e-01
7.700000000000000000e+01	4.967966573816156584e-01
